,Case ID,Sequence,cluster
24648,INC0030735,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24649,INC0030772,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24650,INC0030792,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24651,INC0030802,"New,priority:2 New,priority:2 New,priority:2 New,priority:1 New,priority:1 New,priority:1 Resolved,priority:1 Resolved,priority:1 Closed,priority:1",5
24652,INC0030805,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24653,INC0030807,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24654,INC0030835,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24655,INC0030838,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24656,INC0030868,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24657,INC0030881,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24658,INC0030886,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24659,INC0030889,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24660,INC0030909,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Resolved,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24661,INC0030922,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24662,INC0030929,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24663,INC0030932,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24664,INC0030962,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24665,INC0030985,"Resolved,priority:3 Closed,priority:3",5
24666,INC0031043,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24667,INC0031060,"New,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",5
24668,INC0031066,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24669,INC0031099,"New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Resolved,priority:2 Closed,priority:2",5
24670,INC0031106,"New,priority:4 New,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24671,INC0031114,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24672,INC0031141,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24673,INC0031149,"Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24674,INC0031153,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24675,INC0031181,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24676,INC0031184,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24677,INC0031194,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24678,INC0031199,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24679,INC0031207,"Resolved,priority:3 Closed,priority:3",5
24680,INC0031214,"Resolved,priority:3 Closed,priority:3",5
24681,INC0031215,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24682,INC0031223,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24683,INC0031225,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24684,INC0031255,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24685,INC0031265,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24686,INC0031267,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24687,INC0031276,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24688,INC0031280,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24689,INC0031298,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24690,INC0031301,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24691,INC0031306,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24692,INC0031307,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24693,INC0031330,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24694,INC0031334,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24695,INC0031337,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24696,INC0031361,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24697,INC0031364,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24698,INC0031376,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24699,INC0031378,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24700,INC0031379,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24701,INC0031406,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24702,INC0031418,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24703,INC0031430,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24704,INC0031472,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24705,INC0031490,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24706,INC0031521,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24707,INC0031545,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24708,INC0031581,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24709,INC0031582,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24710,INC0031590,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24711,INC0031602,"New,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24712,INC0031617,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24713,INC0031670,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24714,INC0031680,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24715,INC0031681,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24716,INC0031707,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24717,INC0031731,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24718,INC0031732,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24719,INC0031743,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24720,INC0031756,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24721,INC0031764,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24722,INC0031804,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24723,INC0031828,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24724,INC0031861,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24725,INC0031868,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24726,INC0031879,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24727,INC0031883,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24728,INC0031892,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24729,INC0031899,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24730,INC0031912,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24731,INC0031945,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24732,INC0031951,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24733,INC0031963,"New,priority:3 New,priority:1 New,priority:1 New,priority:1 New,priority:1 New,priority:1 New,priority:1 New,priority:1 Active,priority:1 Active,priority:1 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24734,INC0031977,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24735,INC0032046,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24736,INC0032057,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24737,INC0032066,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24738,INC0032089,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24739,INC0032091,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24740,INC0032106,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24741,INC0032133,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24742,INC0032136,"New,priority:3 Active,priority:3 AwaitingVendor,priority:3 AwaitingVendor,priority:3 Resolved,priority:3 Closed,priority:3",5
24743,INC0032149,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24744,INC0032163,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24745,INC0032167,"Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24746,INC0032178,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24747,INC0032183,"New,priority:2 New,priority:2 New,priority:2 Resolved,priority:2 Closed,priority:2",5
24748,INC0032185,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24749,INC0032193,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24750,INC0032196,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24751,INC0032201,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24752,INC0032203,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24753,INC0032207,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24754,INC0032235,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24755,INC0032236,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24756,INC0032245,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24757,INC0032248,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24758,INC0032262,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24759,INC0032285,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24760,INC0032306,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24761,INC0032310,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24762,INC0032313,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24763,INC0032320,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24764,INC0032392,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24765,INC0032393,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24766,INC0032395,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24767,INC0032401,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24768,INC0032403,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24769,INC0032451,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24770,INC0032453,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24771,INC0032484,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24772,INC0032487,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24773,INC0032490,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24774,INC0032491,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24775,INC0032493,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24776,INC0032511,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24777,INC0032519,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24778,INC0032545,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24779,INC0032571,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
